,int.,,,,,,,,,
ID,CTL,24hr,6hr,3hr,,,,,,
PH_hs_0034450,95.35185185,76.13888889,81.44444444,102.2777778,,,,,,
PH_hs_0034451,1405.333333,1215.555556,1138.388889,1313.833333,,,,,,
PH_hs_0034452,19.59259259,16.25,20.77777778,29.44444444,,,,,,
PH_hs_0034454,8.407407407,4.833333333,6.111111111,5.5,,,,,,
PH_hs_0034455,5.222222222,4.111111111,7.277777778,9.277777778,,,,,,
PH_hs_0034456,266.2222222,258.0555556,245.7777778,306.1388889,,,,,,
PH_hs_0034457,37.33333333,30.27777778,26,26.33333333,,,,,,
PH_hs_0034460,23.66666667,32.11111111,34.5,52.22222222,,,,,,
PH_hs_0034461,39.44444444,40.05555556,58.66666667,48.66666667,,,,,,
PH_hs_0034463,19.96296296,21.72222222,20.88888889,16.83333333,,,,,,
PH_hs_0034465,11.59259259,8.722222222,10.22222222,11.11111111,,,,,,
PH_hs_0034466,14436.33333,11090.11111,14014.5,13429.55556,,,,,,
PH_hs_0034468,10.33333333,11.83333333,11.5,7,,,,,,
PH_hs_0034470,433.9259259,321.9444444,528.1666667,593.3055556,,,,,,
PH_hs_0034471,20.22222222,27.5,19.44444444,11.38888889,,,,,,
PH_hs_0034473,50.59259259,9,37.05555556,52.88888889,,,,,,
PH_hs_0034475,22.61111111,20.27777778,27.44444444,27.38888889,,,,,,
PH_hs_0034480,34626.7037,11173.44444,31619.5,35075,,,,,,
PH_hs_0034481,14.44444444,15.11111111,10.05555556,14.66666667,,,,,,
PH_hs_0034482,16.77777778,12.16666667,14.33333333,15.11111111,,,,,,
PH_hs_0034484,6.222222222,9,4.833333333,7.277777778,,,,,,
PH_hs_0034486,1824.37037,1403.75,1917.055556,1526.472222,,,,,,
PH_hs_0034488,4.555555556,4.722222222,4,3.888888889,,,,,,
PH_hs_0034491,22.2962963,16.77777778,16.88888889,18.11111111,,,,,,
PH_hs_0034492,43.37037037,31.5,33.83333333,19.55555556,,,,,,
PH_hs_0034496,51.7037037,48.44444444,52.94444444,64.55555556,,,,,,
PH_hs_0034498,2069.722222,4206.083333,1202.972222,3795.027778,,,,,,
PH_hs_0034499,32.25925926,58.22222222,47.16666667,28.55555556,,,,,,
PH_hs_0034502,17.85185185,16.33333333,16.22222222,22.38888889,,,,,,
PH_hs_0034507,335.5185185,359.1111111,442.8888889,491.8333333,,,,,,
PH_hs_0034508,39.03703704,44.05555556,44.16666667,40.33333333,,,,,,
PH_hs_0034511,1.925925926,1.083333333,0.777777778,1,,,,,,
PH_hs_0034512,45.09259259,45.16666667,42.27777778,30.77777778,,,,,,
PH_hs_0034513,21.55555556,36.66666667,30.16666667,15.72222222,,,,,,
PH_hs_0034514,175.6296296,269.3333333,119.5,120.8333333,,,,,,
PH_hs_0034515,4.185185185,4.611111111,4.444444444,6.333333333,,,,,,
PH_hs_0034516,10.59259259,6.666666667,11.16666667,7.277777778,,,,,,
PH_hs_0034517,254.2592593,284.9166667,296.6666667,351.8333333,,,,,,
PH_hs_0034518,18.44444444,20.27777778,20.5,22.38888889,,,,,,
PH_hs_0034521,134.0925926,149.5277778,130.8333333,120,,,,,,
PH_hs_0034522,97.85185185,86.83333333,93.94444444,78,,,,,,
PH_hs_0034526,8211.888889,6796.722222,6307.166667,5511.944444,,,,,,
PH_hs_0034527,17.55555556,13.72222222,13.22222222,16.77777778,,,,,,
PH_hs_0034528,81.77777778,43.16666667,80.38888889,58.33333333,,,,,,
PH_hs_0034529,8.222222222,6.333333333,6.5,7.944444444,,,,,,
PH_hs_0034534,59.77777778,31.05555556,43.72222222,61.72222222,,,,,,
PH_hs_0034536,35.22222222,30.55555556,43.16666667,39.61111111,,,,,,
PH_hs_0034538,243.5740741,151.6111111,168.2222222,210.3888889,,,,,,
PH_hs_0034539,67.22222222,49.55555556,40.11111111,42.66666667,,,,,,
PH_hs_0034542,32.59259259,28,21,18.22222222,,,,,,
PH_hs_0034546,4.333333333,4.222222222,4.222222222,6.333333333,,,,,,
PH_hs_0034547,30.51851852,24.27777778,28.22222222,20.27777778,,,,,,
PH_hs_0034548,20.62962963,16.27777778,19.88888889,16.16666667,,,,,,
PH_hs_0034549,290.962963,328.3333333,208.9444444,273.8333333,,,,,,
PH_hs_0034550,38.03703704,31.27777778,28.44444444,33.22222222,,,,,,
PH_hs_0034551,5.518518519,5.777777778,6.5,5.5,,,,,,
PH_hs_0034554,29.37037037,29.58333333,26.83333333,19.55555556,,,,,,
PH_hs_0034555,8.925925926,7.222222222,5.388888889,5.666666667,,,,,,
PH_hs_0034565,82.37037037,69.38888889,60.27777778,38.38888889,,,,,,
PH_hs_0034569,214.8888889,143.1666667,202.6111111,224.8888889,,,,,,
PH_hs_0034572,5.851851852,6,2.388888889,2.666666667,,,,,,
PH_hs_0034574,20.07407407,20.33333333,26.83333333,25.5,,,,,,
PH_hs_0034575,33.33333333,26.5,29.5,33.27777778,,,,,,
PH_hs_0034579,34.55555556,31.5,35.55555556,39.55555556,,,,,,
PH_hs_0034581,237.3518519,321.1111111,374.4444444,485.1666667,,,,,,
PH_hs_0034582,2.740740741,1.666666667,1.777777778,3.166666667,,,,,,
PH_hs_0034583,1.814814815,2.277777778,1.777777778,1.944444444,,,,,,
PH_hs_0034584,11.14814815,13.38888889,17.22222222,18.11111111,,,,,,
PH_hs_0034585,17.96296296,23,19.77777778,26.22222222,,,,,,
PH_hs_0034586,38.48148148,28,25.77777778,26.22222222,,,,,,
PH_hs_0034588,7.740740741,8.166666667,8.111111111,9.277777778,,,,,,
PH_hs_0034589,76.62962963,74.22222222,80.94444444,85.77777778,,,,,,
PH_hs_0034590,3.481481481,2.611111111,2.888888889,2.666666667,,,,,,
PH_hs_0034591,1.814814815,0.083333333,2.888888889,3.166666667,,,,,,
PH_hs_0034592,58.2962963,28.02777778,43.77777778,32.66666667,,,,,,
PH_hs_0034595,13.2962963,11.66666667,16.27777778,14.27777778,,,,,,
PH_hs_0034598,81.37037037,93.86111111,78.5,106.1666667,,,,,,
PH_hs_0034601,5.074074074,1.666666667,3.611111111,1.333333333,,,,,,
PH_hs_0034603,58.92592593,33.83333333,52.66666667,32.72222222,,,,,,
PH_hs_0034605,78.55555556,83.11111111,86.61111111,56.16666667,,,,,,
PH_hs_0034606,93.25925926,91.55555556,117.4444444,108.7777778,,,,,,
PH_hs_0034607,3.777777778,5.388888889,4,6.333333333,,,,,,
PH_hs_0034608,7.481481481,5.777777778,6.277777778,10.44444444,,,,,,
PH_hs_0034609,152.5925926,143.4444444,117.6666667,113.1111111,,,,,,
PH_hs_0034610,121.2222222,109.5555556,108.6111111,111.6111111,,,,,,
PH_hs_0034611,18,17.11111111,22,18.22222222,,,,,,
PH_hs_0034612,68.14814815,90.69444444,70.38888889,55.77777778,,,,,,
PH_hs_0034613,109.3148148,126.3055556,116.1111111,122.3333333,,,,,,
PH_hs_0034614,411.7222222,342.3611111,301.7222222,292.4444444,,,,,,
PH_hs_0034615,481.7777778,451.9166667,305.0555556,232.1666667,,,,,,
PH_hs_0034616,80.57407407,87.44444444,71.16666667,49.61111111,,,,,,
PH_hs_0034617,14.77777778,12.97222222,16.22222222,12.94444444,,,,,,
PH_hs_0034619,2.37037037,2.277777778,2.277777778,3.166666667,,,,,,
PH_hs_0034620,0.888888889,0.361111111,1.222222222,0.388888889,,,,,,
PH_hs_0034621,29.66666667,20,22.44444444,18.77777778,,,,,,
PH_hs_0034622,81.66666667,479.4166667,132.9166667,127.0555556,,,,,,
PH_hs_0034623,11.2962963,11.94444444,12.66666667,13.11111111,,,,,,
PH_hs_0034624,115.3518519,86.77777778,83.30555556,105.4166667,,,,,,
PH_hs_0034625,68.37037037,60.22222222,44.72222222,49.5,,,,,,
PH_hs_0034626,317.4259259,212.5555556,169.5,154.6666667,,,,,,
PH_hs_0034627,34.77777778,49.88888889,47,72.5,,,,,,
PH_hs_0034628,1.37037037,2.722222222,3.388888889,3.888888889,,,,,,
PH_hs_0034629,1740.259259,1197.055556,882.25,957.5,,,,,,
PH_hs_0034630,270.1111111,288.0555556,261.1111111,200.5277778,,,,,,
PH_hs_0034631,534.2962963,825.8888889,497.4722222,326.5277778,,,,,,
PH_hs_0034632,86.96296296,92.22222222,93.88888889,67.66666667,,,,,,
PH_hs_0034635,15.55555556,18.88888889,15.66666667,14.27777778,,,,,,
PH_hs_0034636,14.88888889,16.05555556,19.27777778,17.66666667,,,,,,
PH_hs_0034638,10.74074074,10.83333333,12.16666667,7.944444444,,,,,,
PH_hs_0034639,229.7037037,301.3333333,223.2222222,176,,,,,,
PH_hs_0034643,5.148148148,5.777777778,5.833333333,6.333333333,,,,,,
PH_hs_0034644,9067.407407,5890.277778,9679.638889,8705.777778,,,,,,
PH_hs_0034647,62.85185185,70.38888889,75.05555556,65.88888889,,,,,,
PH_hs_0034648,65.59259259,44.94444444,63.22222222,71.55555556,,,,,,
PH_hs_0034650,9.518518519,8.055555556,10.55555556,12.38888889,,,,,,
PH_hs_0034653,507.6296296,732,684.5833333,459.9444444,,,,,,
PH_hs_0034655,28.5,32.16666667,21.44444444,19,,,,,,
PH_hs_0034656,36.81481481,77.5,65.61111111,63.72222222,,,,,,
PH_hs_0034657,6249.5,4849.444444,4397.777778,4570.888889,,,,,,
PH_hs_0034658,131.8518519,172.8888889,132.2777778,116.8333333,,,,,,
PH_hs_0034659,1015.055556,430.5,408.1666667,394.0555556,,,,,,
PH_hs_0034660,218.7222222,265.8055556,250.9166667,258.1944444,,,,,,
PH_hs_0034662,68.25925926,99.11111111,83.38888889,94.05555556,,,,,,
PH_hs_0034663,193.6296296,135.6666667,134.1111111,153.8333333,,,,,,
PH_hs_0034664,4,2.111111111,2.888888889,2.666666667,,,,,,
PH_hs_0034665,524.8333333,409.1111111,352.7777778,382.4444444,,,,,,
PH_hs_0034666,165.5,180.1666667,147.6944444,131.5555556,,,,,,
PH_hs_0034667,345.9259259,442.4444444,388.5833333,412.4722222,,,,,,
PH_hs_0034670,171.037037,167.5833333,195.25,208.2222222,,,,,,
PH_hs_0034671,24.14814815,24.94444444,28.16666667,21.77777778,,,,,,
PH_hs_0034672,73.12962963,72.44444444,89.38888889,90.77777778,,,,,,
PH_hs_0034673,139.4814815,140.8888889,182.6944444,220.6111111,,,,,,
PH_hs_0034678,243.8148148,166.4444444,268.1388889,238.8888889,,,,,,
PH_hs_0034679,29.07407407,23.5,23.94444444,21,,,,,,
PH_hs_0034680,2.740740741,2.722222222,-0.305555556,2.666666667,,,,,,
PH_hs_0034682,6.37037037,6.805555556,6.5,9.777777778,,,,,,
PH_hs_0034683,12.55555556,11.66666667,11.27777778,12.72222222,,,,,,
PH_hs_0034684,218.2592593,149.3333333,247.8611111,237.6666667,,,,,,
PH_hs_0034685,38.96296296,42.94444444,43.44444444,39.61111111,,,,,,
PH_hs_0034686,84.03703704,112.5,95.11111111,111.1666667,,,,,,
PH_hs_0034687,18.11111111,15.66666667,22.77777778,12.77777778,,,,,,
PH_hs_0034688,2190.185185,2338.777778,1920.638889,1992.055556,,,,,,
PH_hs_0034689,8179.111111,12886.05556,11833.05556,12814.22222,,,,,,
PH_hs_0034690,10.62962963,8,8.055555556,10.61111111,,,,,,
PH_hs_0034691,31205.40741,23907.61111,31359.61111,34395.94444,,,,,,
PH_hs_0034692,203.7407407,239.3888889,190.7222222,186.9444444,,,,,,
PH_hs_0034693,45.92592593,85.05555556,58.11111111,72,,,,,,
PH_hs_0034694,45.92592593,39.22222222,54.05555556,38.33333333,,,,,,
PH_hs_0034695,202.1481481,135.4444444,121.7777778,82.61111111,,,,,,
PH_hs_0034698,2110.925926,1426.555556,2388.5,2649.583333,,,,,,
PH_hs_0034699,57.59259259,44.44444444,41.61111111,39,,,,,,
PH_hs_0034703,3.222222222,2.722222222,3.611111111,3.5,,,,,,
PH_hs_0034705,3.666666667,4.388888889,5.444444444,7.277777778,,,,,,
PH_hs_0034707,1.925925926,0.944444444,1.333333333,3.166666667,,,,,,
PH_hs_0034708,24.77777778,19.16666667,28.94444444,21.88888889,,,,,,
PH_hs_0034709,5.925925926,7.25,6.111111111,4.722222222,,,,,,
PH_hs_0034711,2.888888889,2.722222222,2.944444444,1,,,,,,
PH_hs_0034714,86.51851852,53.55555556,68.44444444,70.77777778,,,,,,
PH_hs_0034716,39.33333333,32.88888889,32.38888889,31.33333333,,,,,,
PH_hs_0034717,4.444444444,4,5.611111111,2.666666667,,,,,,
PH_hs_0034718,66.25925926,50.94444444,80.66666667,93.88888889,,,,,,
PH_hs_0034720,1.777777778,2.722222222,2.277777778,3.888888889,,,,,,
PH_hs_0034724,19.81481481,17.13888889,9.277777778,9.777777778,,,,,,
PH_hs_0034727,24.03703704,14.11111111,21.5,22.61111111,,,,,,
PH_hs_0034728,12.92592593,12.16666667,9.555555556,10,,,,,,
PH_hs_0034729,4.666666667,5.611111111,7.333333333,6.333333333,,,,,,
PH_hs_0034731,115.3333333,80.83333333,84.61111111,50.16666667,,,,,,
PH_hs_0034732,43,31.44444444,47.72222222,27.55555556,,,,,,
PH_hs_0034733,6.888888889,7.5,4.722222222,7.277777778,,,,,,
PH_hs_0034735,6.555555556,7.5,13.38888889,9.277777778,,,,,,
PH_hs_0034736,12.59259259,15.22222222,16.27777778,19.88888889,,,,,,
PH_hs_0034740,1.814814815,0.75,1.222222222,1.944444444,,,,,,
PH_hs_0034744,119.7777778,101.7777778,79.94444444,81.5,,,,,,
PH_hs_0034747,5.518518519,5.388888889,6.111111111,4.444444444,,,,,,
PH_hs_0034748,140.7962963,114.7777778,109.3888889,63.27777778,,,,,,
PH_hs_0034749,6,7.222222222,10.05555556,11.77777778,,,,,,
PH_hs_0034754,23.66666667,16.66666667,20.77777778,19.55555556,,,,,,
PH_hs_0034755,1.962962963,1.666666667,2.888888889,3.888888889,,,,,,
PH_hs_0034756,15.44444444,14.44444444,4.333333333,13.88888889,,,,,,
PH_hs_0034757,96.14814815,70.69444444,86.55555556,64.16666667,,,,,,
PH_hs_0034758,30.07407407,25.83333333,30.66666667,25.27777778,,,,,,
PH_hs_0034759,34.22222222,26.72222222,48.83333333,49.05555556,,,,,,
PH_hs_0034762,5.925925926,6.805555556,5,4.722222222,,,,,,
PH_hs_0034763,17.14814815,13.63888889,8.777777778,10.44444444,,,,,,
PH_hs_0034768,5.518518519,4.722222222,6.833333333,3.888888889,,,,,,
PH_hs_0034769,4.259259259,4.833333333,5.833333333,3.888888889,,,,,,
PH_hs_0034770,248.962963,152,312.1666667,257.0555556,,,,,,
PH_hs_0034772,9.407407407,10.44444444,10.27777778,11.77777778,,,,,,
PH_hs_0034773,803.6296296,573.5,554.8888889,335.9166667,,,,,,
PH_hs_0034774,35.88888889,31.77777778,34.27777778,34.38888889,,,,,,
PH_hs_0034775,14.40740741,17.05555556,20.61111111,24.72222222,,,,,,
PH_hs_0034776,16.66666667,11.83333333,14.05555556,12.77777778,,,,,,
PH_hs_0034778,57.88888889,34.36111111,59.38888889,60.5,,,,,,
PH_hs_0034779,1.481481481,1.333333333,2.277777778,3.888888889,,,,,,
PH_hs_0034782,9.740740741,8,13.22222222,14.77777778,,,,,,
PH_hs_0034784,-0.962962963,0.361111111,0.333333333,1.333333333,,,,,,
PH_hs_0034787,4.333333333,3.666666667,4.611111111,6.166666667,,,,,,
PH_hs_0034788,4.074074074,3.444444444,4.611111111,3.166666667,,,,,,
PH_hs_0034789,4.555555556,3.666666667,5.444444444,5.5,,,,,,
PH_hs_0034790,60.09259259,42.33333333,28.11111111,33.33333333,,,,,,
PH_hs_0034791,23.48148148,23.5,21.83333333,23.77777778,,,,,,
PH_hs_0034792,9.37037037,7.055555556,7.666666667,6.444444444,,,,,,
PH_hs_0034793,6.925925926,6.222222222,8.055555556,5.666666667,,,,,,
PH_hs_0034795,350.5185185,322.8055556,350.2222222,372.5,,,,,,
PH_hs_0034796,15.33333333,12.5,11.22222222,12.27777778,,,,,,
PH_hs_0034798,180.1851852,152.5,108.2777778,169.1666667,,,,,,
PH_hs_0034801,1.62962963,1.666666667,0.777777778,1.944444444,,,,,,
PH_hs_0034802,368.7407407,370.9444444,258,210.0555556,,,,,,
PH_hs_0034803,58.11111111,44.97222222,87.33333333,68.88888889,,,,,,
PH_hs_0034804,16.51851852,17.61111111,14.05555556,14.27777778,,,,,,
PH_hs_0034805,50.22222222,41,48.83333333,38.33333333,,,,,,
PH_hs_0034807,8.333333333,6.333333333,5,5.666666667,,,,,,
PH_hs_0034809,3.62962963,3.944444444,5,2.666666667,,,,,,
PH_hs_0034814,15.48148148,13.44444444,13.27777778,8.666666667,,,,,,
PH_hs_0034815,152.7777778,177.5833333,282.2222222,290.6666667,,,,,,
PH_hs_0034817,445,483.25,503.1666667,473.8611111,,,,,,
PH_hs_0034818,8.259259259,7.055555556,3.888888889,3.888888889,,,,,,
PH_hs_0034819,4.592592593,4.722222222,4.722222222,2.666666667,,,,,,
PH_hs_0034820,2.62962963,3,2.388888889,4.722222222,,,,,,
PH_hs_0034821,2033.555556,1514.833333,2283.888889,2340.805556,,,,,,
PH_hs_0034823,103.1481481,105.0555556,106.8888889,68,,,,,,
PH_hs_0034824,2837.055556,1.083333333,3302.555556,3202.583333,,,,,,
PH_hs_0034827,104.9259259,142.2222222,86,97.27777778,,,,,,
PH_hs_0034828,60.01851852,68.05555556,50.83333333,32.94444444,,,,,,
PH_hs_0034829,636.4814815,480.8611111,571.0555556,524.9444444,,,,,,
PH_hs_0034830,1630.407407,1350.166667,1729.222222,1851.722222,,,,,,
PH_hs_0034831,572.5740741,604.1666667,720.3333333,818.0555556,,,,,,
PH_hs_0034832,6.222222222,4.722222222,7.166666667,5.666666667,,,,,,
PH_hs_0034834,34.03703704,46.94444444,37.11111111,44,,,,,,
PH_hs_0034836,5.037037037,7.25,3.777777778,6.333333333,,,,,,
PH_hs_0034837,78.88888889,65.16666667,48.88888889,59.61111111,,,,,,
PH_hs_0034841,409.4444444,256.3888889,255.3888889,155.6666667,,,,,,
PH_hs_0034842,1421.444444,1507.583333,1472.611111,1583.527778,,,,,,
PH_hs_0034843,2.333333333,1.666666667,2.888888889,4.722222222,,,,,,
PH_hs_0034845,37.85185185,40.55555556,55.05555556,61.38888889,,,,,,
PH_hs_0034846,15.62962963,10.83333333,14.33333333,16.83333333,,,,,,
PH_hs_0034847,68.96296296,46.77777778,67.27777778,57.33333333,,,,,,
PH_hs_0034848,28.88888889,27.61111111,30.22222222,32.72222222,,,,,,
PH_hs_0034849,27.88888889,21.77777778,34.22222222,33.33333333,,,,,,
PH_hs_0034850,46.7037037,50.44444444,55,71.88888889,,,,,,
PH_hs_0034851,82.55555556,79.47222222,92.72222222,121.3333333,,,,,,
PH_hs_0034852,432.1666667,911.8888889,508.9444444,467.3888889,,,,,,
PH_hs_0034853,871.1111111,638.3888889,1117.833333,1047.611111,,,,,,
PH_hs_0034854,2.074074074,1.666666667,1.777777778,3.888888889,,,,,,
PH_hs_0034855,385.6111111,367.8333333,254.3055556,163.7222222,,,,,,
PH_hs_0034856,894.6666667,692.6111111,496.6388889,494.1111111,,,,,,
PH_hs_0034857,18.35185185,28.61111111,22.44444444,26.33333333,,,,,,
PH_hs_0034858,12.88888889,8.833333333,8.888888889,7.666666667,,,,,,
PH_hs_0034859,2925.888889,3351.111111,3649.944444,3925.388889,,,,,,
PH_hs_0034860,1149.5,1205.333333,1124.361111,1176.222222,,,,,,
PH_hs_0034861,10.96296296,11.83333333,9.055555556,5.111111111,,,,,,
PH_hs_0034862,1713.444444,1176.75,1179.277778,1712.444444,,,,,,
PH_hs_0034863,963.8703704,1078.166667,855.3055556,515.9444444,,,,,,
PH_hs_0034864,14.37037037,13.88888889,10.77777778,8.611111111,,,,,,
PH_hs_0034865,13.25925926,13.05555556,8.777777778,11.61111111,,,,,,
PH_hs_0034866,11.88888889,13.16666667,8.944444444,11.27777778,,,,,,
PH_hs_0034867,335.4444444,866.3888889,619.6111111,438.8888889,,,,,,
PH_hs_0034868,657.0740741,612.7222222,520.6111111,650.1111111,,,,,,
PH_hs_0034869,6.592592593,6.055555556,6.277777778,5.5,,,,,,
PH_hs_0034870,28.55555556,32.38888889,39.66666667,41.16666667,,,,,,
PH_hs_0034871,35.22222222,30.66666667,31.33333333,30.27777778,,,,,,
PH_hs_0034873,12.07407407,14,18.05555556,15.38888889,,,,,,
PH_hs_0034874,36.90740741,28.77777778,34,21.22222222,,,,,,
PH_hs_0034876,41.37037037,51,54.5,70.27777778,,,,,,
PH_hs_0034877,90.74074074,158.7222222,105.1111111,59.11111111,,,,,,
PH_hs_0034878,187.8703704,192.0555556,181.1111111,194.9722222,,,,,,
PH_hs_0034879,1160.537037,2030.277778,1184.361111,645.9166667,,,,,,
PH_hs_0034880,80.31481481,76.16666667,77.25,53.27777778,,,,,,
PH_hs_0034881,230.962963,206.3888889,302.5277778,272.0555556,,,,,,
PH_hs_0034882,9.888888889,11.66666667,14.16666667,12.27777778,,,,,,
PH_hs_0034883,203.3703704,197.0555556,236.5555556,251.5555556,,,,,,
PH_hs_0034884,30.14814815,21.72222222,31,45.38888889,,,,,,
PH_hs_0034886,109.6111111,124.9444444,141.0555556,132.7222222,,,,,,
PH_hs_0034887,176.3148148,149.7777778,149.9444444,176.2777778,,,,,,
PH_hs_0034888,44.96296296,36.61111111,46.5,26.11111111,,,,,,
PH_hs_0034889,6.518518519,10,10.5,11.27777778,,,,,,
PH_hs_0034890,1025.87037,1000,1025.722222,1095.5,,,,,,
PH_hs_0034891,16.18518519,13.38888889,11.22222222,10.05555556,,,,,,
PH_hs_0034892,63.74074074,42.88888889,74.72222222,68.88888889,,,,,,
PH_hs_0034893,5.222222222,7.666666667,5.333333333,4.722222222,,,,,,
PH_hs_0034894,24.66666667,22.61111111,20.5,26.94444444,,,,,,
PH_hs_0034895,486.037037,544.4722222,395.8611111,470.4444444,,,,,,
PH_hs_0034896,115.2222222,112.5,143.8888889,165.9166667,,,,,,
PH_hs_0034897,8.074074074,4.833333333,5,5.666666667,,,,,,
PH_hs_0034899,99.09259259,94.16666667,98.88888889,93,,,,,,
PH_hs_0034901,31.77777778,31.83333333,45.05555556,45.72222222,,,,,,
PH_hs_0034902,5380.962963,3876.166667,4429.555556,6041.388889,,,,,,
PH_hs_0034903,22.2962963,20.83333333,21.22222222,20.94444444,,,,,,
PH_hs_0034906,18.77777778,19.66666667,18.38888889,16.83333333,,,,,,
PH_hs_0034907,20.61111111,23.11111111,19.55555556,19.16666667,,,,,,
PH_hs_0034909,44.07407407,18.94444444,25.11111111,20.5,,,,,,
PH_hs_0034910,4819.87037,4615.388889,2965.388889,3155,,,,,,
PH_hs_0034911,23.33333333,25.94444444,31.83333333,34.61111111,,,,,,
PH_hs_0034913,8.814814815,11.5,11.83333333,14.27777778,,,,,,
PH_hs_0034917,9.444444444,11.77777778,8.722222222,6.333333333,,,,,,
PH_hs_0034919,202.7777778,188.5,185.3333333,177.7777778,,,,,,
PH_hs_0034921,562.537037,737.8888889,505.9166667,407.9166667,,,,,,
PH_hs_0034923,52.68518519,33.05555556,49.55555556,53,,,,,,
PH_hs_0034927,7.592592593,4.722222222,5.222222222,10,,,,,,
PH_hs_0034929,7,9.055555556,8.777777778,9.277777778,,,,,,
PH_hs_0034930,115.1481481,136.8055556,148.8333333,163.4444444,,,,,,
PH_hs_0034931,16.16666667,15.27777778,14.66666667,18.88888889,,,,,,
PH_hs_0034933,12.85185185,14.16666667,13.44444444,15.38888889,,,,,,
PH_hs_0034934,163.6111111,236.0833333,198.6388889,217.0555556,,,,,,
PH_hs_0034935,2.740740741,3.944444444,4.611111111,3.166666667,,,,,,
PH_hs_0034938,60.18518519,62.88888889,47.61111111,36.22222222,,,,,,
PH_hs_0034939,88.48148148,59.36111111,59.27777778,48.83333333,,,,,,
PH_hs_0034942,17,21.72222222,19,17.61111111,,,,,,
PH_hs_0034943,2495.796296,2331.805556,3633.055556,3948.277778,,,,,,
PH_hs_0034944,13.03703704,15.27777778,13.27777778,7.944444444,,,,,,
PH_hs_0034946,1466.185185,1014.638889,1724.638889,1761.222222,,,,,,
PH_hs_0034947,20.44444444,17.22222222,21,20.11111111,,,,,,
PH_hs_0034949,11.92592593,8.944444444,8.722222222,5.5,,,,,,
PH_hs_0034950,17.11111111,17.5,23.11111111,20.94444444,,,,,,
PH_hs_0034951,4.62962963,4.722222222,3.611111111,1.944444444,,,,,,
PH_hs_0034952,145.7407407,130.6111111,99.27777778,92.72222222,,,,,,
PH_hs_0034953,893.5185185,562.0833333,1363.361111,1623.638889,,,,,,
PH_hs_0034954,12.48148148,8.277777778,9.722222222,6.888888889,,,,,,
PH_hs_0034955,100.5185185,74.33333333,69.38888889,65.44444444,,,,,,
PH_hs_0034957,36.85185185,39.61111111,47.44444444,55,,,,,,
PH_hs_0034959,67.07407407,55.88888889,57.05555556,55.66666667,,,,,,
PH_hs_0034960,7.814814815,5.055555556,7.222222222,5.666666667,,,,,,
PH_hs_0034963,5384.518519,6067.333333,4350.111111,4525.833333,,,,,,
PH_hs_0034964,59.07407407,68.22222222,67.83333333,72.38888889,,,,,,
PH_hs_0034967,8.037037037,8.944444444,8.333333333,3.5,,,,,,
