probe id,Control,0.25mg-6hr,0.25mg-24hr,0.25mg-48hr,0.50mg-6hr,0.50mg-24hr,0.50mg-48hr,,,,,,,,,,,,,,,,,,,
PH_hs_0000220,21.88888889,16.88888889,15.19047619,17.58730159,13.82539683,56.92857143,9.746031746,,,,,,,,,,,,,,,,,,,
PH_hs_0000221,43.66666667,63.22222222,58.80952381,29.75396825,58.3015873,62.86507937,21.17460317,,,,,,,,,,,,,,,,,,,
PH_hs_0000222,2.666666667,4.412698413,4.46031746,5.412698413,6.46031746,34.12698413,4,,,,,,,,,,,,,,,,,,,
PH_hs_0000223,11.9047619,33.96825397,22.88888889,19.14285714,20.4047619,14.34920635,15.14285714,,,,,,,,,,,,,,,,,,,
PH_hs_0000224,125.6349206,79.76984127,79.24603175,71.45238095,83.53174603,78.19047619,127.515873,,,,,,,,,,,,,,,,,,,
PH_hs_0000225,6.841269841,8.46031746,7.555555556,11.53968254,6.873015873,8.825396825,9.134920635,,,,,,,,,,,,,,,,,,,
PH_hs_0000226,3.857142857,5.587301587,7.396825397,7.031746032,6.904761905,4.476190476,6.158730159,,,,,,,,,,,,,,,,,,,
PH_hs_0000227,69.82539683,115.8095238,114.2380952,100.1111111,133.4761905,162.4444444,84.76190476,,,,,,,,,,,,,,,,,,,
PH_hs_0000231,183.8412698,311.968254,365.4365079,313.9444444,270.1349206,314.0396825,643.015873,,,,,,,,,,,,,,,,,,,
PH_hs_0000232,4.111111111,5.063492063,4.825396825,3.857142857,5.682539683,41.84126984,3.563492063,,,,,,,,,,,,,,,,,,,
PH_hs_0000233,3419.206349,3646.333333,3429,3039.52381,2949.865079,3449.380952,4448.904762,,,,,,,,,,,,,,,,,,,
PH_hs_0000234,95.92063492,58.1984127,50.46825397,48.57936508,57.86507937,45.57936508,30.6031746,,,,,,,,,,,,,,,,,,,
PH_hs_0000235,13.79365079,26.63492063,44.06349206,32.14285714,27.92063492,120.6269841,24.95238095,,,,,,,,,,,,,,,,,,,
PH_hs_0000236,19.93650794,21.76190476,12.42857143,12.46031746,28.21428571,333.1746032,10.3968254,,,,,,,,,,,,,,,,,,,
PH_hs_0000237,8.301587302,5.555555556,8.714285714,30.57142857,8.365079365,23.26984127,10.23809524,,,,,,,,,,,,,,,,,,,
PH_hs_0000238,564.9920635,1020.563492,957.4603175,914.7857143,572.9285714,1434.039683,1004.698413,,,,,,,,,,,,,,,,,,,
PH_hs_0000239,31.04761905,36.96825397,38.96825397,43.98412698,40.53968254,33.35714286,46.62698413,,,,,,,,,,,,,,,,,,,
PH_hs_0000240,9.444444444,7.920634921,7.873015873,12.06349206,7.158730159,6.19047619,10.6031746,,,,,,,,,,,,,,,,,,,
PH_hs_0000241,293.5396825,350.2301587,412.2222222,261.6507937,436.7698413,278.1746032,376.0555556,,,,,,,,,,,,,,,,,,,
PH_hs_0000242,3.642857143,7.174603175,4.222222222,10.07936508,4.428571429,5.365079365,8.333333333,,,,,,,,,,,,,,,,,,,
PH_hs_0000243,8.492063492,9.126984127,10.47619048,12.17460317,6.825396825,13.9047619,10.57142857,,,,,,,,,,,,,,,,,,,
PH_hs_0000244,57.41269841,32.58730159,25.87301587,28.04761905,39.73809524,31.12698413,63.41269841,,,,,,,,,,,,,,,,,,,
PH_hs_0000245,9.857142857,12.26984127,11.38095238,9.682539683,11.34920635,102.3492063,12.14285714,,,,,,,,,,,,,,,,,,,
PH_hs_0000248,41.26984127,24.22222222,26.88888889,37.3015873,27.79365079,50.63492063,24.00793651,,,,,,,,,,,,,,,,,,,
PH_hs_0000249,4018.904762,3848.904762,4165.428571,3316.02381,3889.111111,2418.619048,2074.793651,,,,,,,,,,,,,,,,,,,
PH_hs_0000250,8.111111111,8.253968254,8.412698413,11.17460317,9.571428571,12.96825397,4.80952381,,,,,,,,,,,,,,,,,,,
PH_hs_0000251,100.2380952,47.23809524,95.76190476,75.46825397,60.76190476,49.44444444,115.5079365,,,,,,,,,,,,,,,,,,,
PH_hs_0000252,147.3333333,85.48412698,98.9047619,131.8968254,129.1269841,56.15873016,61.61904762,,,,,,,,,,,,,,,,,,,
PH_hs_0000253,7.507936508,10.33333333,7.396825397,8.492063492,11.06349206,11.49206349,8.626984127,,,,,,,,,,,,,,,,,,,
PH_hs_0000254,15.3968254,11.12698413,8.841269841,7.476190476,13.74603175,63.03174603,15.15873016,,,,,,,,,,,,,,,,,,,
PH_hs_0000255,7804.15873,8534.396825,10239.34921,6554.015873,9460.15873,5717.380952,6877.301587,,,,,,,,,,,,,,,,,,,
PH_hs_0000256,11.41269841,8.761904762,7.904761905,9.619047619,9.095238095,13.79365079,14.92063492,,,,,,,,,,,,,,,,,,,
PH_hs_0000257,53.71428571,35.3968254,19.6031746,12.23809524,29.14285714,19.63492063,40.67460317,,,,,,,,,,,,,,,,,,,
PH_hs_0000259,13.12698413,9.857142857,8.253968254,15.07936508,9.142857143,14.0952381,11.04761905,,,,,,,,,,,,,,,,,,,
PH_hs_0000260,4.333333333,7.888888889,7.222222222,5.253968254,3.174603175,212.7698413,5.587301587,,,,,,,,,,,,,,,,,,,
PH_hs_0000261,115.4444444,48.66666667,39.25396825,88.26984127,51.50793651,47.25396825,43.57936508,,,,,,,,,,,,,,,,,,,
PH_hs_0000262,823.6111111,639.5238095,514.3809524,441,964.4285714,621.1666667,382.9285714,,,,,,,,,,,,,,,,,,,
PH_hs_0000263,4.444444444,7.952380952,6.380952381,7.095238095,9.53968254,10.38095238,5.841269841,,,,,,,,,,,,,,,,,,,
PH_hs_0000264,28.34920635,22.31746032,25.42857143,30.28571429,29.20634921,27.92063492,32.36507937,,,,,,,,,,,,,,,,,,,
PH_hs_0000265,37.06349206,21.58730159,63.93650794,258.8174603,17.19047619,19.52380952,30.91269841,,,,,,,,,,,,,,,,,,,
PH_hs_0000266,449.3253968,360.015873,374.1349206,546.6349206,492.2063492,2119.952381,448.7380952,,,,,,,,,,,,,,,,,,,
PH_hs_0000267,109.984127,80.37301587,92.71428571,93,130.5238095,54.06349206,82.9047619,,,,,,,,,,,,,,,,,,,
PH_hs_0000268,14.77777778,11.74603175,12.19047619,30.42857143,12.55555556,21.93650794,11.82539683,,,,,,,,,,,,,,,,,,,
PH_hs_0000269,17.11111111,16.11111111,19.71428571,19.28571429,16.0952381,33,16.80952381,,,,,,,,,,,,,,,,,,,
PH_hs_0000270,10.53968254,15.1984127,12.80952381,10.49206349,12.66666667,9.428571429,11.96825397,,,,,,,,,,,,,,,,,,,
PH_hs_0000271,277.8174603,134.4285714,139.1190476,251.0793651,157.9365079,239.0238095,188.8015873,,,,,,,,,,,,,,,,,,,
PH_hs_0000272,1.888888889,3.523809524,2.682539683,11.79365079,2.968253968,252.2539683,3.587301587,,,,,,,,,,,,,,,,,,,
PH_hs_0000273,808.3253968,971.0793651,772.2619048,838.968254,844.7777778,1460.904762,426.7619048,,,,,,,,,,,,,,,,,,,
PH_hs_0000274,24035.30159,24836.26984,21721.36508,22123,22716.31746,23297.87302,34799.22222,,,,,,,,,,,,,,,,,,,
PH_hs_0000276,73.6031746,70,70.88888889,86.64285714,91.95238095,103.6349206,96.73809524,,,,,,,,,,,,,,,,,,,
PH_hs_0000277,19.85714286,24.93650794,25.03174603,26.74603175,22.50793651,31.3968254,28.17460317,,,,,,,,,,,,,,,,,,,
PH_hs_0000278,367.015873,346.7857143,386.4603175,415.015873,334.1746032,214.3015873,359.3571429,,,,,,,,,,,,,,,,,,,
PH_hs_0000279,4.063492063,4.865079365,12.93650794,3.587301587,6.952380952,11.85714286,4.317460317,,,,,,,,,,,,,,,,,,,
PH_hs_0000280,323.8968254,542.3412698,449.6349206,337.9920635,463.4761905,2431.198413,306.0714286,,,,,,,,,,,,,,,,,,,
PH_hs_0000281,1.793650794,3.682539683,2.285714286,3.031746032,2.587301587,44.73809524,2.587301587,,,,,,,,,,,,,,,,,,,
PH_hs_0000282,292.3015873,405.1984127,386.0793651,452.7142857,347.6349206,393.3492063,353.2460317,,,,,,,,,,,,,,,,,,,
PH_hs_0000283,66.6031746,44.5952381,46.61904762,79.34920635,56.41269841,72.11111111,90.44444444,,,,,,,,,,,,,,,,,,,
PH_hs_0000284,23.71428571,10.63492063,10.31746032,28.20634921,10.01587302,34.77777778,10.04761905,,,,,,,,,,,,,,,,,,,
PH_hs_0000285,34.80952381,24.66666667,21.0952381,53.3968254,23.25396825,33.01587302,32.42857143,,,,,,,,,,,,,,,,,,,
PH_hs_0000287,173.9365079,56.55555556,105.1428571,219.0238095,121.8253968,192.4206349,304.4761905,,,,,,,,,,,,,,,,,,,
PH_hs_0000288,66.97619048,54.26984127,52.25396825,92.79365079,57.07936508,94.98412698,128.3650794,,,,,,,,,,,,,,,,,,,
PH_hs_0000289,106.5793651,54.53968254,63.30952381,75.54761905,63.22222222,42.14285714,39.42857143,,,,,,,,,,,,,,,,,,,
PH_hs_0000290,29.76190476,30.20634921,46.63492063,34.96825397,72.44444444,71.98412698,27.54761905,,,,,,,,,,,,,,,,,,,
PH_hs_0000291,35.92063492,19.77777778,19.66666667,228.8571429,20.73015873,14.95238095,11.36507937,,,,,,,,,,,,,,,,,,,
PH_hs_0000292,1219.174603,1265.888889,1382.515873,1622.777778,1407.968254,1127.912698,1544.015873,,,,,,,,,,,,,,,,,,,
PH_hs_0000293,122.8095238,224.2222222,224.7539683,193.4206349,193.7063492,157.9761905,221.952381,,,,,,,,,,,,,,,,,,,
PH_hs_0000294,7.714285714,7.73015873,7.888888889,9.142857143,12.71428571,13.41269841,7.801587302,,,,,,,,,,,,,,,,,,,
PH_hs_0000295,50280.11111,31928.33333,16955.25397,23631.52381,23702.25397,18498.03175,44362.1746,,,,,,,,,,,,,,,,,,,
PH_hs_0000296,43.65079365,66.07142857,70.96825397,66.82539683,60.17460317,35.86507937,48.3968254,,,,,,,,,,,,,,,,,,,
PH_hs_0000297,34.33333333,23.57142857,23.92063492,37.77777778,18.07936508,68.13492063,29.20634921,,,,,,,,,,,,,,,,,,,
PH_hs_0000298,4.492063492,3.849206349,4.396825397,6.523809524,3.746031746,7.888888889,5.412698413,,,,,,,,,,,,,,,,,,,
PH_hs_0000299,51.34920635,27.44444444,20.98412698,44.85714286,24.12698413,713.0079365,52.87301587,,,,,,,,,,,,,,,,,,,
PH_hs_0000300,8.682539683,17.15873016,18.03174603,11.55555556,16.53968254,17.04761905,11.74603175,,,,,,,,,,,,,,,,,,,
PH_hs_0000302,10.42857143,12.52380952,12.25396825,11.58730159,12.85714286,76.79365079,8.03968254,,,,,,,,,,,,,,,,,,,
PH_hs_0000303,231.1031746,127.3253968,143.984127,165.5396825,162.6111111,129,151.1746032,,,,,,,,,,,,,,,,,,,
PH_hs_0000304,18.02380952,11.0952381,14.42857143,18.14285714,11.79365079,20.11111111,19.25396825,,,,,,,,,,,,,,,,,,,
PH_hs_0000305,2579.579365,2658.222222,5464.793651,5452.595238,3911.698413,5562.333333,3704.873016,,,,,,,,,,,,,,,,,,,
PH_hs_0000306,12.92063492,10.76190476,12.33333333,6.650793651,13.47619048,65.8015873,10.07936508,,,,,,,,,,,,,,,,,,,
PH_hs_0000307,13.0952381,22.46031746,28.01587302,22.38095238,32.20634921,33.56349206,24.46031746,,,,,,,,,,,,,,,,,,,
PH_hs_0000308,66.3968254,24.25396825,23.68253968,19.95238095,28.34126984,18.65079365,17.96825397,,,,,,,,,,,,,,,,,,,
PH_hs_0000309,24.33333333,20.71428571,16.14285714,34.57142857,20.41269841,14.57142857,32.03174603,,,,,,,,,,,,,,,,,,,
PH_hs_0000310,5.238095238,1.428571429,2.285714286,4.142857143,2.777777778,8.301587302,4.841269841,,,,,,,,,,,,,,,,,,,
PH_hs_0000311,27.14285714,21.79365079,21.49206349,30.50793651,18.0952381,33.71428571,23.5,,,,,,,,,,,,,,,,,,,
PH_hs_0000312,14.42857143,10.46031746,11.22222222,12.95238095,14.82539683,12.71428571,7.436507937,,,,,,,,,,,,,,,,,,,
PH_hs_0000313,10.07936508,7.238095238,8.349206349,6.142857143,11.53968254,13.82539683,6.492063492,,,,,,,,,,,,,,,,,,,
PH_hs_0000314,9.873015873,8.46031746,10.80952381,16.46031746,6.936507937,13.31746032,12.53968254,,,,,,,,,,,,,,,,,,,
PH_hs_0000315,2308.730159,2771.730159,3035.420635,2756.269841,3936.206349,1777.079365,2206.484127,,,,,,,,,,,,,,,,,,,
PH_hs_0000316,26.63492063,20.88888889,16.87301587,22.19047619,21.68253968,17.34920635,30.72222222,,,,,,,,,,,,,,,,,,,
PH_hs_0000317,2.841269841,2.063492063,3.095238095,2.634920635,3.80952381,5.777777778,1.801587302,,,,,,,,,,,,,,,,,,,
PH_hs_0000318,80.3015873,44.19047619,41.77777778,80.65873016,52.67460317,203.0079365,60.58730159,,,,,,,,,,,,,,,,,,,
PH_hs_0000320,35.46031746,35.58730159,36.73015873,40.33333333,41.81746032,69.34920635,35.22222222,,,,,,,,,,,,,,,,,,,
PH_hs_0000321,1161.18254,1080.626984,1103.650794,1001.928571,939.2857143,753.4126984,1073.174603,,,,,,,,,,,,,,,,,,,
PH_hs_0000322,417.1111111,312.1269841,278.4206349,178.6031746,333.8095238,186.7777778,502,,,,,,,,,,,,,,,,,,,
PH_hs_0000323,7811.412698,7909.698413,6692.190476,3390.142857,8863.571429,4525.904762,4151.698413,,,,,,,,,,,,,,,,,,,
PH_hs_0000324,-2.73015873,-1.817460317,-1.666666667,0.76984127,-0.785714286,126.5396825,-0.738095238,,,,,,,,,,,,,,,,,,,
PH_hs_0000325,4.238095238,0.753968254,0.380952381,4,1.095238095,297.5079365,1.619047619,,,,,,,,,,,,,,,,,,,
PH_hs_0000326,444.4285714,183.1825397,165.5634921,193.468254,189.6031746,155.5396825,106.2857143,,,,,,,,,,,,,,,,,,,
PH_hs_0000327,1108.198413,1015.785714,1065.198413,1124.007937,1377.896825,1287.825397,1593.666667,,,,,,,,,,,,,,,,,,,
PH_hs_0000328,11.06349206,21.55555556,21.07936508,13.68253968,22.50793651,12.95238095,9.888888889,,,,,,,,,,,,,,,,,,,
PH_hs_0000329,50.14285714,39.52380952,41.31746032,49.63492063,42.12698413,30.87301587,80.6031746,,,,,,,,,,,,,,,,,,,
PH_hs_0000330,2.650793651,5.111111111,4.761904762,7.047619048,7.26984127,839.6190476,3.912698413,,,,,,,,,,,,,,,,,,,
PH_hs_0000331,2977.190476,3099.904762,2780.579365,2855.579365,3347.761905,2536.52381,2619.68254,,,,,,,,,,,,,,,,,,,
PH_hs_0000332,6.333333333,5.174603175,5.317460317,4.571428571,7.476190476,4.873015873,9.904761905,,,,,,,,,,,,,,,,,,,
PH_hs_0000333,3.079365079,3.396825397,2.682539683,4.777777778,3.285714286,2.26984127,2.761904762,,,,,,,,,,,,,,,,,,,
PH_hs_0000334,27.0952381,45.31746032,48.07936508,37.36507937,36.49206349,26.17460317,23.52380952,,,,,,,,,,,,,,,,,,,
PH_hs_0000335,326.1746032,412.4761905,439.9444444,364.515873,658.2777778,360.1904762,664.0873016,,,,,,,,,,,,,,,,,,,
PH_hs_0000336,1258.142857,513.4047619,506.7380952,1248.698413,775.4285714,530.8888889,1588.833333,,,,,,,,,,,,,,,,,,,
PH_hs_0000337,127.3174603,222.6746032,218.9365079,171.3015873,162.9920635,171.1666667,168.9920635,,,,,,,,,,,,,,,,,,,
PH_hs_0000338,23.12698413,17.26190476,23.85714286,27.49206349,27.44444444,30.52380952,26.93650794,,,,,,,,,,,,,,,,,,,
PH_hs_0000339,7.142857143,21.77777778,22.23809524,14.92063492,17.01587302,17.95238095,11.87301587,,,,,,,,,,,,,,,,,,,
PH_hs_0000340,1670.166667,2003.460317,2171.698413,2054.984127,1699.81746,1756.166667,2494.007937,,,,,,,,,,,,,,,,,,,
PH_hs_0000341,17.92063492,9.095238095,9.444444444,35.44444444,10.07936508,9.396825397,9.888888889,,,,,,,,,,,,,,,,,,,
PH_hs_0000342,17.53968254,10.14285714,32.82539683,14.38095238,15.33333333,11.49206349,13.46031746,,,,,,,,,,,,,,,,,,,
PH_hs_0000343,1.46031746,1.126984127,1.873015873,3.444444444,1.150793651,3.285714286,2.365079365,,,,,,,,,,,,,,,,,,,
PH_hs_0000344,7.619047619,6.142857143,3.095238095,6.920634921,7.603174603,3471.396825,7.785714286,,,,,,,,,,,,,,,,,,,
PH_hs_0000346,9.206349206,13.25396825,13.93650794,9.396825397,18.32539683,994.968254,8.873015873,,,,,,,,,,,,,,,,,,,
PH_hs_0000347,1.936507937,0.825396825,1.571428571,3.063492063,3.349206349,6.920634921,2.642857143,,,,,,,,,,,,,,,,,,,
PH_hs_0000348,1018.642857,722.7777778,778.8968254,835.031746,839.6666667,609.3888889,847.0714286,,,,,,,,,,,,,,,,,,,
PH_hs_0000349,4.73015873,2.396825397,1.507936508,3.682539683,-1.253968254,38.5952381,1.619047619,,,,,,,,,,,,,,,,,,,
PH_hs_0000350,2.428571429,2.079365079,4.492063492,2.936507937,1.571428571,2.507936508,1.222222222,,,,,,,,,,,,,,,,,,,
PH_hs_0000352,1616.412698,1114.111111,1706.333333,1822.603175,2016.214286,1275.063492,2584.380952,,,,,,,,,,,,,,,,,,,
PH_hs_0000353,484.1507937,231.3253968,218.547619,133.2777778,265.7857143,176.6190476,460.484127,,,,,,,,,,,,,,,,,,,
PH_hs_0000354,624.4761905,308.9761905,271.3730159,407.9047619,291,264.531746,193.984127,,,,,,,,,,,,,,,,,,,
PH_hs_0000355,109.8253968,109.7380952,145.4126984,100.5873016,116.8730159,134.8412698,131.8968254,,,,,,,,,,,,,,,,,,,
PH_hs_0000356,8438.547619,10244.46032,9772.984127,9860.936508,10979.2381,10500.39683,9726.373016,,,,,,,,,,,,,,,,,,,
PH_hs_0000357,36.87301587,35.57142857,31.20634921,56.36507937,29.34920635,44.6984127,52.20634921,,,,,,,,,,,,,,,,,,,
PH_hs_0000358,213.0793651,195.9603175,152.1587302,157.7619048,217.4761905,150.5634921,97.94444444,,,,,,,,,,,,,,,,,,,
PH_hs_0000361,110.968254,95.23809524,102,174.484127,136.6904762,163.7063492,236.0952381,,,,,,,,,,,,,,,,,,,
PH_hs_0000362,24.01587302,40.6031746,32.53174603,19.15873016,35.63492063,618.2857143,10.20634921,,,,,,,,,,,,,,,,,,,
PH_hs_0000363,37,42.54761905,51.53968254,38,31.07936508,53.55555556,43.6984127,,,,,,,,,,,,,,,,,,,
PH_hs_0000364,12.80952381,25.57142857,26.11111111,20.14285714,28.41269841,22.15873016,11.20634921,,,,,,,,,,,,,,,,,,,
PH_hs_0000365,4.507936508,2.650793651,2.682539683,3.063492063,4.888888889,7748.365079,5.642857143,,,,,,,,,,,,,,,,,,,
PH_hs_0000366,135.4126984,79.98412698,64.42063492,173.3730159,80.36507937,66.36507937,223.1746032,,,,,,,,,,,,,,,,,,,
PH_hs_0000367,6.365079365,11.71428571,11.14285714,9.650793651,9.904761905,14.93650794,8.523809524,,,,,,,,,,,,,,,,,,,
PH_hs_0000368,84.0952381,183.1428571,156.6269841,140.4444444,192.2857143,123.6746032,164.2857143,,,,,,,,,,,,,,,,,,,
PH_hs_0000369,3.26984127,2.73015873,2.682539683,3.682539683,3,2.301587302,1.412698413,,,,,,,,,,,,,,,,,,,
PH_hs_0000370,4.833333333,4.206349206,3.80952381,5.984126984,4.571428571,84.73015873,7,,,,,,,,,,,,,,,,,,,
PH_hs_0000371,4.46031746,10.63492063,9.80952381,12.46031746,12.98412698,93.8968254,8.523809524,,,,,,,,,,,,,,,,,,,
PH_hs_0000372,3.087301587,2.873015873,2.301587302,7.095238095,1.952380952,4,3.095238095,,,,,,,,,,,,,,,,,,,
PH_hs_0000373,5.492063492,6.238095238,6.682539683,8.365079365,6.079365079,8.26984127,6.523809524,,,,,,,,,,,,,,,,,,,
PH_hs_0000374,21.46031746,18.17460317,44.21428571,34.73015873,23.26984127,67.56349206,151.1666667,,,,,,,,,,,,,,,,,,,
PH_hs_0000376,17.42857143,13.71428571,15.53968254,19.61904762,10.92063492,11.63492063,10.77777778,,,,,,,,,,,,,,,,,,,
PH_hs_0000377,3.857142857,3.182539683,3.904761905,6.603174603,5.015873016,12.63492063,5.936507937,,,,,,,,,,,,,,,,,,,
PH_hs_0000378,10.80952381,7.301587302,6.904761905,11.63492063,6.079365079,6.825396825,10.63492063,,,,,,,,,,,,,,,,,,,
PH_hs_0000379,5.936507937,5.873015873,7.365079365,6.523809524,6.222222222,4.571428571,5.619047619,,,,,,,,,,,,,,,,,,,
PH_hs_0000380,8.968253968,7.626984127,6.507936508,9.523809524,7.158730159,5.523809524,7.126984127,,,,,,,,,,,,,,,,,,,
PH_hs_0000381,5.349206349,4.015873016,1.873015873,4.698412698,2,2.603174603,5.126984127,,,,,,,,,,,,,,,,,,,
PH_hs_0000382,31.9047619,32.41269841,36.80952381,49.03174603,40.6031746,393.6190476,57.29365079,,,,,,,,,,,,,,,,,,,
PH_hs_0000383,54.85714286,84.93650794,95.17460317,81.61904762,73.1031746,107.3095238,54.49206349,,,,,,,,,,,,,,,,,,,
PH_hs_0000384,303.2380952,547.7619048,534.1746032,448.3095238,406.9206349,303.2539683,393.7619048,,,,,,,,,,,,,,,,,,,
PH_hs_0000385,57.63492063,120.8253968,113.5079365,174.5714286,97.84126984,271.1349206,51.11111111,,,,,,,,,,,,,,,,,,,
PH_hs_0000386,1226.007937,1236.230159,1178.571429,1126.920635,1174.34127,1751.436508,1596.849206,,,,,,,,,,,,,,,,,,,
PH_hs_0000388,6.777777778,9.73015873,8.666666667,6.476190476,6.952380952,10.0952381,6.301587302,,,,,,,,,,,,,,,,,,,
PH_hs_0000389,123.3333333,73.79365079,77.8968254,118.5873016,94.41269841,122.1111111,87.58730159,,,,,,,,,,,,,,,,,,,
PH_hs_0000390,590.952381,284.1269841,284.2936508,342.4285714,252.8571429,299.1587302,413.8253968,,,,,,,,,,,,,,,,,,,
PH_hs_0000391,21.82539683,26.1984127,22.28571429,29.8968254,22.94444444,61.63492063,29.70634921,,,,,,,,,,,,,,,,,,,
PH_hs_0000392,5.76984127,6.079365079,10.58730159,9.523809524,6.73015873,10.73015873,8.888888889,,,,,,,,,,,,,,,,,,,
PH_hs_0000393,5441.444444,4708.761905,5212.722222,5555.166667,6108.809524,3456.84127,6164.309524,,,,,,,,,,,,,,,,,,,
PH_hs_0000394,129.468254,80.76190476,72.30952381,149.9206349,81.07936508,114.1984127,168.4365079,,,,,,,,,,,,,,,,,,,
PH_hs_0000395,4.714285714,3.047619048,3.095238095,6.777777778,3.158730159,8.238095238,6.968253968,,,,,,,,,,,,,,,,,,,
PH_hs_0000396,2553.936508,3371.738095,3028.984127,2487.52381,3797.333333,4178.587302,2373.230159,,,,,,,,,,,,,,,,,,,
PH_hs_0000397,3.158730159,7.468253968,7.031746032,8.095238095,6.904761905,10.52380952,5.936507937,,,,,,,,,,,,,,,,,,,
PH_hs_0000398,7.936507937,6.380952381,6.904761905,10.77777778,7.19047619,49.3015873,9.46031746,,,,,,,,,,,,,,,,,,,
PH_hs_0000399,49.34920635,105.8095238,110.3174603,73.52380952,102.0952381,389.468254,81.07936508,,,,,,,,,,,,,,,,,,,
PH_hs_0000400,96.95238095,73.62698413,63.83333333,83.84126984,67.74603175,100.4365079,62.36507937,,,,,,,,,,,,,,,,,,,
PH_hs_0000401,10248.53968,9384.253968,9101.936508,10868.38095,8770.619048,5575.071429,9315.142857,,,,,,,,,,,,,,,,,,,
PH_hs_0000402,63.15873016,44.53968254,45.5,67.96825397,45.63492063,34.9047619,61.47619048,,,,,,,,,,,,,,,,,,,
PH_hs_0000403,44.79365079,70.03174603,71.53968254,67.8015873,58.18253968,58.03174603,67.78571429,,,,,,,,,,,,,,,,,,,
PH_hs_0000404,747.4206349,736.6031746,894.015873,952.0793651,1006.253968,1407.68254,2663.722222,,,,,,,,,,,,,,,,,,,
PH_hs_0000405,46.66666667,50.86507937,60.42857143,47.06349206,42.6984127,71.55555556,75.31746032,,,,,,,,,,,,,,,,,,,
PH_hs_0000406,808.7222222,1133.380952,1042.666667,903.4444444,1053.492063,613.2539683,859.4126984,,,,,,,,,,,,,,,,,,,
PH_hs_0000408,648.3095238,845.6746032,834.8571429,887.2380952,772.7619048,536.4603175,1046.904762,,,,,,,,,,,,,,,,,,,
PH_hs_0000409,68.47619048,84.76984127,100.6428571,107.952381,95.47619048,116.1587302,109.8412698,,,,,,,,,,,,,,,,,,,
PH_hs_0000410,3881.174603,4097.880952,4385.603175,4396.396825,3918.285714,3558.936508,4965.309524,,,,,,,,,,,,,,,,,,,
PH_hs_0000411,4079.031746,3027.007937,3338.031746,4187.730159,3415.349206,3356.555556,4876.222222,,,,,,,,,,,,,,,,,,,
PH_hs_0000413,622.3809524,743.8730159,618.9365079,517.6031746,656.1031746,615.8253968,500.7063492,,,,,,,,,,,,,,,,,,,
PH_hs_0000414,761.6349206,590.2380952,695.6031746,952.1349206,934.4365079,1168.507937,1308.309524,,,,,,,,,,,,,,,,,,,
PH_hs_0000415,4.087301587,2.73015873,4.015873016,8.761904762,2.666666667,3457.285714,3.412698413,,,,,,,,,,,,,,,,,,,
PH_hs_0000416,5.563492063,10.6031746,9.777777778,7.666666667,7.761904762,10.61904762,5.484126984,,,,,,,,,,,,,,,,,,,
PH_hs_0000417,3415.507937,3489.492063,2739.253968,2714.071429,2125.277778,2716.642857,2258.230159,,,,,,,,,,,,,,,,,,,
PH_hs_0000418,36.33333333,98.46031746,76.57936508,57.52380952,79.17460317,54.73015873,70.66666667,,,,,,,,,,,,,,,,,,,
PH_hs_0000419,108.3571429,122.2063492,113.2539683,108.2857143,120.5,546.3809524,87.41269841,,,,,,,,,,,,,,,,,,,
PH_hs_0000420,993.6269841,1021.674603,912.2857143,800.9126984,783.968254,1057.365079,933.0079365,,,,,,,,,,,,,,,,,,,
PH_hs_0000421,113.2063492,128.5555556,192.9047619,179.0238095,171.031746,316.6984127,175.531746,,,,,,,,,,,,,,,,,,,
PH_hs_0000422,2053.619048,1545.468254,1566.730159,1614.761905,1764.253968,2101.761905,2318.769841,,,,,,,,,,,,,,,,,,,
PH_hs_0000423,225.2142857,287.952381,292.9047619,302.5396825,209.2777778,248.8015873,338.031746,,,,,,,,,,,,,,,,,,,
PH_hs_0000424,18.20634921,49.52380952,47,24.37301587,29.82539683,49.17460317,21.95238095,,,,,,,,,,,,,,,,,,,
PH_hs_0000425,2256.293651,2362.253968,2200.277778,1958.984127,2596.68254,1422.666667,2047.714286,,,,,,,,,,,,,,,,,,,
PH_hs_0000427,359.3174603,152.515873,229.8015873,445.9920635,277.7460317,375.5714286,516.4126984,,,,,,,,,,,,,,,,,,,
PH_hs_0000428,401.4126984,422.7142857,405.5555556,288.8174603,605.0396825,258.7460317,459.8571429,,,,,,,,,,,,,,,,,,,
PH_hs_0000429,21.95238095,16.68253968,18.82539683,20.82539683,13.08730159,24.3968254,29.33333333,,,,,,,,,,,,,,,,,,,
PH_hs_0000430,59.01587302,13.6984127,18.61904762,15.33333333,10.26984127,71.11111111,9.007936508,,,,,,,,,,,,,,,,,,,
PH_hs_0000432,12.68253968,14.31746032,14.71428571,23.74603175,14.96825397,20.49206349,25.25396825,,,,,,,,,,,,,,,,,,,
PH_hs_0000433,794.4206349,930.984127,853.0952381,837.7222222,718.2380952,632.3333333,1050.619048,,,,,,,,,,,,,,,,,,,
PH_hs_0000434,47.04761905,72.6031746,74.22222222,47.58730159,57.87301587,89.91269841,65.73809524,,,,,,,,,,,,,,,,,,,
