name,geneID,1460_6hr,1460_24hr,1461_6hr,1461_24hr,1460_6hr_log2,1460_24hrlog2,1461_6hr_log2,1461_24hr_log2
LGI2,PH_hs_0001188,44.29166667,45.52777778,44.27777778,44.63888889,-0.150645263,-0.110933506,-0.151097731,-0.139379431
SLC6A2,PH_hs_0060099,36.45833333,39.59722222,39.33333333,38.13888889,-0.10337774,0.015772877,0.006126103,-0.038363537
WNT10A,PH_hs_0006770,69.8125,76.72222222,77.47222222,75.97222222,-0.047847244,0.088311889,0.102346504,0.074139402
CLHC1,PH_hs_0047686,149.7708333,131.8333333,147.0555556,199.5277778,0.046703798,-0.137337706,0.020308388,0.460536709
PBX1,PH_hs_0024735,64.52083333,66.43055556,67.52777778,65.58333333,-0.205860697,-0.16377879,-0.140144688,-0.18229654
LILRB1,PH_hs_0043503,109.2916667,115.7222222,111.6388889,127.1527778,0.071599873,0.154082404,0.102256142,0.289979451
PTPDC1,PH_hs_0020722,205.5833333,151.0833333,164.4166667,161.0555556,0.308177991,-0.136200799,-0.014188768,-0.043986892
ROMO1,PH_hs_0043313,9645.708333,8726.236111,9398.75,9578.375,0.346880666,0.202352989,0.309462376,0.336774399
CCNL2,PH_hs_0027861,853.125,730.7638889,810.6805556,933.9166667,-0.020707223,-0.24405902,-0.094330824,0.10982946
OCRL,PH_hs_0043731,476.0625,432.7916667,442.8888889,564.7916667,0.021691245,-0.115787025,-0.082514942,0.268259056
FOXR1,PH_hs_0006394,39.04166667,43.22222222,44.33333333,40.61111111,0.03270145,0.179460056,0.216078647,0.089561307
VPS13C,PH_hs_0006434,74.875,93.02777778,91.83333333,80.94444444,-0.233019426,0.080158041,0.061514389,-0.120571458
HOTAIR,PH_hs_0032123,55.97916667,57.93055556,58.5,53.44444444,0.032031046,0.081465536,0.09557766,-0.034818977
STAU2,PH_hs_0026991,169.2291667,132.8611111,136.1111111,144.3472222,0.076404941,-0.272654413,-0.237788455,-0.153029952
PCDHGA4,PH_hs_0046104,37.875,37.27777778,39.02777778,37.86111111,-0.011067304,-0.033997333,0.032188126,-0.011596442
OBFC1,PH_hs_0014107,152.5208333,145.2916667,144.7083333,151.9861111,0.032887337,-0.037167023,-0.042970977,0.027820511
GRK4,PH_hs_0043527,78.79166667,89.16666667,85.22222222,78.72222222,-0.002286968,0.176174466,0.110899651,-0.003559073
KANK4,PH_hs_0004506,51.58333333,55.44444444,56.22222222,57.20833333,-0.03226609,0.071871815,0.091969385,0.117054221
POGZ,PH_hs_0044626,78.79166667,75.16666667,86.47222222,85.38888889,-0.136046291,-0.203996316,-0.001852578,-0.02004099
CRYZL1,PH_hs_0045012,801.3333333,584.6388889,608.5833333,701.9027778,0.002703083,-0.45215361,-0.394244582,-0.188428194
RARG,PH_hs_0000199,338.2916667,339.4444444,399.375,292.2777778,0.163520056,0.16842789,0.402996443,-0.04740744
NA,PH_hs_0032108,49.16666667,48.25,54,47.38888889,-1.44E-15,-0.027151606,0.135278859,-0.053131714
PRR16,PH_hs_0009535,41.66666667,42.30555556,42.91666667,41.13888889,0.01449957,0.036453011,0.057143907,-0.00389129
TRAF5,PH_hs_0033066,63.625,71.90277778,74.18055556,63.43055556,0.052922391,0.229376146,0.274369712,0.048506618
FOXRED2,PH_hs_0060899,58.66666667,54.63888889,56.27777778,50.97222222,0.124041264,0.021428387,0.064065603,-0.078788508
ACSM4,PH_hs_0060009,146.9166667,148.8194444,163.5277778,135.7777778,0.119369475,0.137934444,0.273907127,0.005618785
ITIH5,PH_hs_0023206,37.79166667,43.47222222,42.58333333,37.41666667,-0.160883196,0.041142504,0.011337544,-0.175270302
RAB1B,PH_hs_0015483,140.2916667,136.4722222,214.9027778,150.3194444,0.653852925,0.614030942,1.26910774,0.753455249
NPPB,PH_hs_0042381,93.70833333,108.8055556,116.1388889,82.33333333,0.071672864,0.287175831,0.381274746,-0.11502785
DENND2A,PH_hs_0043068,41.08333333,45.66666667,40.22222222,40.58333333,0.160808991,0.313397237,0.130248541,0.143143117
CMYA5,PH_hs_0044935,91,101.6388889,101.7222222,111.0694444,-0.225785669,-0.06627161,-0.065089235,0.061737862
HMGN4,PH_hs_0012847,154.3125,148.7083333,140.6527778,147.3611111,-0.056718366,-0.110087802,-0.190435252,-0.123217453
IRF2BP1,PH_hs_0009314,172.0208333,151,204.5138889,125.3055556,0.773594516,0.585559766,1.023210039,0.316461596
CDH17,PH_hs_0061072,54.79166667,62.38888889,60.94444444,54.90277778,-0.086236142,0.101096485,0.067302083,-0.083313487
SASH1,PH_hs_0022786,894.5625,1107.736111,1045.583333,957.5277778,0.204583481,0.512943533,0.429637344,0.302715539
COL6A6,PH_hs_0060900,40.58333333,40.41666667,38.55555556,38.16666667,0.143143117,0.137206092,0.069194506,0.054568943
LOXL2,PH_hs_0004760,76.58333333,86.75,88.61111111,84.77777778,-0.02181222,0.158021082,0.188644937,0.124843475
PRKG1,PH_hs_0000349,32.25,33.47222222,33.05555556,33.61111111,-0.04405518,0.009609994,-0.008461579,0.015583895
CRYBB3,PH_hs_0042324,502.3333333,641.4583333,601.9722222,588.3611111,-0.136241038,0.216469508,0.124810867,0.091815843
PTCHD2,PH_hs_0043167,42.79166667,40.36111111,38.66666667,37.94444444,0.165016678,0.080652699,0.018777207,-0.008424521
HLA-J,PH_hs_0044973,41.75,46.22222222,46.55555556,45.25,-0.056472769,0.090337655,0.100704371,0.059668826
U2SURP,PH_hs_0024164,551.4375,584.6527778,589.1388889,663.6944444,-0.26108908,-0.17670639,-0.165678672,0.006232738
CORT,PH_hs_0044838,44.91666667,49.41666667,47.80555556,44,-0.02125556,0.116491272,0.068671859,-0.051002903
RD3,PH_hs_0006628,34.25,34.80555556,34.02777778,33.94444444,0,0.023213615,-0.009391051,-0.012928515
TXN2,PH_hs_0060897,3062.6875,2879.736111,3500.138889,3225.458333,-0.122005112,-0.210866668,0.070608889,-0.047299102
HIST1H3E,PH_hs_0061471,51.29166667,50.63888889,49.55555556,49.08333333,0.029600855,0.011122153,-0.020076793,-0.033890368
CBX7,PH_hs_0017282,300.875,229.6388889,209.6111111,227.1388889,0.532580708,0.142783452,0.011131665,0.126991205
C21orf33,PH_hs_0030106,704.5833333,681.8611111,668.1111111,699.5277778,0.052119878,0.004827434,-0.024562419,0.041730876
ZNF770,PH_hs_0042282,2407.75,2380.888889,2474.944444,2461.791667,0.094451544,0.078266236,0.134162082,0.126474618
VWA5A,PH_hs_0044448,73.20833333,72.375,66.97222222,69.55555556,0.085411519,0.068895081,-0.043033523,0.011569389
CCDC36,PH_hs_0024358,46,43.16666667,40.13888889,40.75,0.083384894,-0.008331275,-0.113248286,-0.091448907
COPS3,PH_hs_0000611,450.4791667,599.4583333,575.1111111,622,-0.249762912,0.16243618,0.102617412,0.215691281
SSTR5,PH_hs_0029475,725.8333333,1009.319444,1041.680556,883.5555556,-0.33413343,0.141539204,0.187069276,-0.050450893
UBN2,PH_hs_0061084,33.33333333,33,32.75,33.58333333,-0.195347598,-0.209847168,-0.220818286,-0.18456776
BIRC8,PH_hs_0029803,46.04166667,42.80555556,41.97222222,43.80555556,0.158545939,0.053403931,0.025040729,0.086719729
NA,PH_hs_0060898,49,54.09722222,51.25,50.63888889,-0.004898799,0.137873968,0.059871456,0.042565201
LOC105369648,PH_hs_0060202,64.04166667,64.13888889,59.25,53.97222222,-0.006555588,-0.00436708,-0.118751288,-0.253349352
ZNF738,PH_hs_0040862,233.4583333,215.375,223.6111111,236.0277778,-0.069616662,-0.185930953,-0.131789873,-0.053825091
EGLN3,PH_hs_0025932,34.5,34.91666667,36.16666667,33.94444444,-0.041222663,-0.023903187,0.026841612,-0.064643551
NFE2L3,PH_hs_0042302,2271.5,1931.319444,2391,1970.847222,-0.038334858,-0.272393355,0.035633966,-0.243164219
TIAM1,PH_hs_0006311,71.16666667,84.68055556,82.98611111,69.97222222,-0.020130955,0.230698115,0.201537282,-0.044550309
CPB2,PH_hs_0023119,38.375,40.80555556,41.30555556,42.75,-0.248339677,-0.159740843,-0.142170591,-0.092582007
HOXC5,PH_hs_0044822,37.20833333,37.93055556,36.77777778,36.41666667,0.067806745,0.095541478,0.051015286,0.036779849
NA,PH_hs_0061096,224.0625,193.4583333,204.2222222,198.5,-0.002010725,-0.213889064,-0.135772079,-0.176772932
GCA,PH_hs_0024291,1155.75,1056.875,1316.555556,1177.527778,0.070069493,-0.058955115,0.258008531,0.097001223
CRTAC1,PH_hs_0060895,40.875,38.83333333,39.58333333,39.22222222,0.06159238,-0.012330802,0.015266757,0.002044926
LOC441239,PH_hs_0060244,37.875,43.13888889,42.86111111,38.97222222,-0.197003078,-0.009259949,-0.018579716,-0.155802769
IGSF9,PH_hs_0022455,93.66666667,97.66666667,88.25,74.16666667,0.151432746,0.21176328,0.065493299,-0.185332049
RPL37,PH_hs_0029003,7041,6640.972222,7397.805556,6718.444444,0.25845195,0.174066071,0.329768988,0.190798844
KRTCAP2,PH_hs_0042216,688.3125,586.6666667,604.5,575.6111111,0.047361027,-0.18316166,-0.139960344,-0.210608242
ANKRD11,PH_hs_0043222,34.625,32.75,32.79166667,32,0.015710083,-0.064609081,-0.062774758,-0.098032083
CEP295NL,PH_hs_0044997,56.16666667,74.76388889,77.63888889,76.94444444,-0.126957175,0.285670253,0.340108111,0.327145804
BDH2,PH_hs_0044813,108.7083333,39.31944444,63.54166667,74.63888889,-0.2478402,-1.714987896,-1.022527901,-0.790303323
PHACTR2,PH_hs_0061073,33.625,33.69444444,33.36111111,32.72222222,-0.078284757,-0.075308286,-0.089651685,-0.117548297
WDR11,PH_hs_0001538,547.9791667,527.0833333,545.9027778,547.8055556,0.092937554,0.036847583,0.087460547,0.092480406
MBOAT1,PH_hs_0060896,137.75,192.8888889,180.3055556,155.5416667,-0.251643496,0.234074226,0.136748035,-0.076394712
PARP1,PH_hs_0010559,1004.875,991.7361111,1153.111111,1124.944444,-0.182175955,-0.201163813,0.016339528,-0.01933825
SRCIN1,PH_hs_0039049,51.83333333,53.02777778,53.55555556,49.97222222,0.044756578,0.077624695,0.091912644,-0.007997221
METTL24,PH_hs_0042303,233.4791667,215,213.0277778,220.7222222,-0.075364491,-0.194321656,-0.207616752,-0.156426429
TEN1,PH_hs_0044901,425.375,375.9861111,406.5138889,459.8888889,0.077657114,-0.100398762,0.012226512,0.19020721
PHOSPHO2,PH_hs_0044809,327.7291667,306.2916667,317.4444444,368.9305556,0.009477223,-0.088120734,-0.03652272,0.180322431
NA,PH_hs_0061085,125.1666667,117.9861111,127.1944444,125.1388889,0.11179993,0.026566564,0.134985181,0.111479722
LCA5,PH_hs_0001911,63.625,56.16666667,55.47222222,57.52777778,0.100750916,-0.07912865,-0.097077314,-0.044584093
NA,PH_hs_0060893,41.29166667,45.77777778,47.05555556,44.69444444,0.001456532,0.150253311,0.189970944,0.115701395
NA,PH_hs_0061700,167.25,173.0694444,154.3055556,166.6111111,-0.202852235,-0.153507408,-0.319068441,-0.20837383
SLC12A9,PH_hs_0025627,520.7916667,561.5277778,606.4722222,593.25,-0.004724673,0.103926355,0.215010531,0.183209158
POLR2J,PH_hs_0012402,3514.5,3498.611111,3840.083333,3921.75,0.044447036,0.037909892,0.1722652,0.202625152
TMEM110,PH_hs_0060568,220.625,217.6944444,230.1666667,225.4861111,0.08501275,0.065721062,0.146095385,0.116455045
C4BPB,PH_hs_0044610,34.75,33.27777778,38.44444444,34.55555556,0.02090899,-0.041544892,0.166671143,0.012813686
NA,PH_hs_0044984,161.0625,149.5138889,157.0416667,144.3888889,0.19448571,0.087144586,0.158012467,0.036824805
CD200R1,PH_hs_0023689,49.91666667,42.44444444,42.83333333,44.91666667,-0.133337368,-0.367283233,-0.354125011,-0.285608098
NA,PH_hs_0060894,166.625,114.0277778,122.9444444,136.3055556,-0.08985887,-0.63707843,-0.5284572,-0.37961938
CLCNKA,PH_hs_0031599,76.58333333,81.25,84.80555556,76.44444444,-0.061465954,0.023871404,0.085662368,-0.064084751
RBBP5,PH_hs_0035447,78.27083333,81.38888889,77.52777778,85.25,-0.047962085,0.008394963,-0.061723577,0.075262944
IFIT1B,PH_hs_0034151,39.54166667,42.30555556,41.52777778,39.72222222,0.051060489,0.148533938,0.12176348,0.057633143
MRTO4,PH_hs_0042304,218.5833333,218.7361111,202.6111111,200.2222222,-0.081269964,-0.080261951,-0.190740073,-0.207851261
SNRPA1,PH_hs_0044153,35.25,32.88888889,37.80555556,33.22222222,0.041519269,-0.058503719,0.142494267,-0.04395541
VIL1,PH_hs_0026826,37.20833333,38.75,39.22222222,37.61111111,-0.036687423,0.021883118,0.039358084,-0.021154265
OR52N1,PH_hs_0044785,33.125,33.5,34.58333333,32.88888889,-0.048183534,-0.031942893,0.013972943,-0.058503719
NA,PH_hs_0061121,262.5833333,398.6111111,409.5694444,390.6388889,0.07566427,0.677870847,0.71699701,0.648724501
LINC01106,PH_hs_0033153,65.20833333,68.97222222,70.51388889,67.75,0.088384986,0.169344089,0.201236088,0.143549586
POLE,PH_hs_0025509,446.2291667,540.4444444,632.4305556,421.8472222,-0.018537958,0.25782355,0.4845843,-0.099602171
FER1L6,PH_hs_0042959,39.91666667,40.19444444,40.5,38.16666667,-0.017959091,-0.007954231,0.002971567,-0.082637149
NA,PH_hs_0038791,85.83333333,98.70833333,103.1388889,96.84722222,-0.167120929,0.034512933,0.097857548,0.007051715
ZNF263,PH_hs_0031614,243.75,292.1666667,266.6527778,277.0138889,-0.09033232,0.171057052,0.039227818,0.094223773
GJA8,PH_hs_0009531,43.875,44.5,38.55555556,38.63888889,0.255654875,0.276061086,0.069194506,0.072309358
EIF4EBP1,PH_hs_0028337,6581.625,5168.027778,5592.138889,4376.305556,0.61760631,0.268776305,0.382562674,0.028875952
TMEM41B,PH_hs_0049128,475.0833333,429.7777778,416.3055556,376.0416667,0.37338363,0.228793922,0.182845845,0.03609556
NPR2,PH_hs_0004528,255.9791667,333.1527778,348.4722222,289.1527778,-0.205910661,0.174246863,0.239106599,-0.030105098
APC2,PH_hs_0026089,42.66666667,42.44444444,40.08333333,39.47222222,0.048715285,0.041181612,-0.041391631,-0.063556376
CMSS1,PH_hs_0046203,261.7083333,655.3888889,503.6388889,557.0694444,-0.01303339,1.311357961,0.931396432,1.076863932
HMG20A,PH_hs_0004107,382.5416667,409.3333333,401.1527778,415.0277778,0.002673843,0.100333102,0.071208734,0.120264846
PCNT,PH_hs_0033107,508.0416667,539.1805556,577.7222222,556.3888889,-0.115249658,-0.029428012,0.070179508,0.015897128
TNFRSF14,PH_hs_0014422,220.125,321.75,338.4444444,258.6666667,-0.198912344,0.348704801,0.421683688,0.033858804
HECTD2,PH_hs_0022172,125.5833333,167.4444444,178.6111111,163.8888889,-0.217735027,0.197302472,0.290441793,0.16633801
BRSK2,PH_hs_0010221,94.54166667,116.5555556,119.2777778,95.97222222,-0.170701916,0.131293652,0.164601165,-0.149035315
GPATCH2L,PH_hs_0023946,79.29166667,75.91666667,70.30555556,77.88888889,-0.011327159,-0.074079761,-0.184857714,-0.037078872
ITM2B,PH_hs_0026097,4963.0625,5187.75,5315.597222,4899.430556,-0.083535013,-0.019656679,0.015466156,-0.102151557
STEAP4,PH_hs_0049054,35.25,35.80555556,35.66666667,35.02777778,-0.010195767,0.012364427,0.006757366,-0.019319561
POLR2C,PH_hs_0004600,1035.875,945.8611111,954.6666667,964.1527778,-0.169789591,-0.300939252,-0.287570521,-0.273305837
VSIG1,PH_hs_0046361,48.54166667,52.06944444,53.36111111,46.97222222,-0.049899952,0.051313418,0.086665111,-0.097315748
PRR18,PH_hs_0006572,121.625,192.5694444,220.3055556,152.7222222,-0.199547938,0.463391062,0.657518133,0.128922257
GPR61,PH_hs_0022152,75.29166667,98.66666667,91.55555556,82.19444444,-0.186243758,0.203828816,0.095913477,-0.059693069
SLC4A1AP,PH_hs_0015716,588.7291667,469.7777778,428.3611111,446.0555556,0.119089452,-0.206536181,-0.339687141,-0.281291244
FOXN2,PH_hs_0005722,69.83333333,79.30555556,84.05555556,73.25,0.065148001,0.248654097,0.332575339,0.134060923
PLD2,PH_hs_0005797,50.45833333,53.69444444,55.44444444,54.30555556,-0.093407205,-0.003726933,0.04254315,0.012600037
CDC27,PH_hs_0027441,330.6666667,269.1388889,266.3055556,276.4444444,0.018294628,-0.278732125,-0.294000466,-0.240093413
ARF5,PH_hs_0035952,2020.833333,1813.569444,2321.222222,1979.986111,0.108476585,-0.047641767,0.308410889,0.079016554
CDC73,PH_hs_0049184,236,239.7916667,230.9444444,230.2361111,0.168683809,0.191678472,0.137442791,0.133011079
MPL,PH_hs_0004791,43.29166667,42.19444444,43.16666667,42.61111111,-0.037011784,-0.074048069,-0.041183435,-0.059871456
GAS2L2,PH_hs_0026689,50.45833333,51.86111111,51.47222222,47.47222222,-0.06407854,-0.024517978,-0.035377024,-0.152087508
NA,PH_hs_0063338,177.875,203.4166667,216.7916667,169.1666667,-0.015128014,0.178446119,0.270317531,-0.087546449
MET,PH_hs_0025104,38.95833333,41,41.02777778,41.33333333,-0.08246216,-0.00877021,-0.007793105,0.002911595
RFNG,PH_hs_0001232,418.8541667,464.2361111,511.3333333,361.5,0.376403478,0.524814202,0.66421953,0.1639511
PPP1R36,PH_hs_0008563,84.29166667,74.88888889,74.86111111,74.88888889,0.058953119,-0.111685205,-0.112220429,-0.111685205
TRAPPC6A,PH_hs_0033080,2874.666667,2377.25,2861.736111,2580.958333,0.16143921,-0.112661837,0.154935176,0.005951384
ELMSAN1,PH_hs_0022441,261.625,269.5972222,317.25,248.8611111,0.050265059,0.093570284,0.328384816,-0.021894546
SMUG1,PH_hs_0000532,1446.1875,1463.888889,1572.791667,1454.5,0.129214175,0.146765619,0.250287146,0.13748286
MRPL46,PH_hs_0033283,203.875,251.3611111,215.3611111,244.1666667,-0.124768988,0.177307598,-0.045696107,0.135412394
ANKRD12,PH_hs_0047604,55.25,52.61111111,55.63888889,55.11111111,0.0131155,-0.057491446,0.023234645,0.009484249
MGAM,PH_hs_0006870,54.1875,47.58333333,48.08333333,45.41666667,0.249453661,0.061949913,0.077030486,-0.005284603
PCDH7,PH_hs_0025875,99.875,104.25,109.25,129.4166667,-0.548184535,-0.486332655,-0.418746759,-0.174356615
PLAGL2,PH_hs_0009274,521.9583333,470.4861111,581.1111111,438.0138889,0.177473748,0.027691239,0.332353144,-0.075484279
NA,PH_hs_0063354,118.7916667,153.4722222,132.4722222,129.8611111,0.158709514,0.528253439,0.315965757,0.287245339
ZNF514,PH_hs_0026875,390.5625,453.4861111,501.625,445.6944444,-0.269918348,-0.054413417,0.091137468,-0.079416805
ADH6,PH_hs_0025207,82.20833333,89.16666667,85.76388889,78.13888889,-0.036818334,0.080401507,0.024267346,-0.110062238
FAM169A,PH_hs_0022211,132.5416667,125.4722222,137.6666667,126.6666667,0.242947234,0.163869275,0.297680549,0.177538186
ATP2C1,PH_hs_0005939,601.4166667,566.1388889,609.9583333,654.8055556,-0.017879953,-0.105088774,0.002465893,0.104821761
CTSC,PH_hs_0035561,485.2916667,735.0972222,735.6805556,792.5833333,-0.358062494,0.24102049,0.24216488,0.34964805
CMTM8,PH_hs_0009330,99.04166667,101.0277778,97.36111111,89.41666667,0.088221715,0.116866237,0.063531755,-0.059270112
TBX18,PH_hs_0048386,986.9166667,931.7777778,1049.875,1149.416667,0.003903464,-0.079038884,0.093120856,0.223805161
RARS,PH_hs_0010700,3388.541667,2956.680556,3332.333333,3369.819444,-0.033959296,-0.230645427,-0.058091087,-0.041952514
ADRB1,PH_hs_0005582,145.5,118.25,143.2777778,110.375,-0.035099828,-0.334278798,-0.057304115,-0.433705544
VAX1,PH_hs_0045955,32.70833333,31.80555556,32.83333333,32.61111111,-0.023696092,-0.064075554,-0.018193117,-0.027990744
NA,PH_hs_0063340,71.375,62.36111111,67.05555556,58.33333333,0.030642463,-0.164129745,-0.059419514,-0.260455862
KLF3-AS1,PH_hs_0031866,36.66666667,38.59722222,38.41666667,37.11111111,-0.003275132,0.070752773,0.063988095,0.014106946
IGSF21,PH_hs_0000624,101.375,118.9444444,118.9027778,99.05555556,-0.143796818,0.086789157,0.086283687,-0.177188936
RIPK2,PH_hs_0005753,1426.333333,1168.638889,1315.416667,1228.208333,0.29074339,0.003261415,0.173952066,0.074987508
KY,PH_hs_0008763,75.83333333,61.77777778,63.33333333,73.05555556,-0.13317327,-0.428917433,-0.393040397,-0.187011422
MBLAC1,PH_hs_0013515,89.875,88.05555556,88.91666667,83.69444444,0.111914456,0.082408619,0.096448455,0.009126452
HACD1,PH_hs_0006264,184.375,258.5277778,229.9583333,287.3888889,-0.269810816,0.217865435,0.048918614,0.37055042
ANAPC7,PH_hs_0048238,333.9166667,359.0694444,395.625,309.6388889,-0.015043133,0.089731653,0.229602357,-0.12394456
MCMBP,PH_hs_0010689,69.85416667,59.83333333,61.80555556,72.38888889,-0.175983848,-0.399380582,-0.352593495,-0.124561748
NAA16,PH_hs_0001276,85.375,100.8333333,100.7777778,121.9166667,-0.207530089,0.032556974,0.031761881,0.306479696
TMED5,PH_hs_0046027,278.5,178.8888889,176.6388889,199.9722222,0.237871975,-0.400741571,-0.41900235,-0.240005741
NA,PH_hs_0063341,235.2916667,205.8333333,198.3055556,211.4305556,0.039627721,-0.153345869,-0.207097409,-0.114638617
AP3D1,PH_hs_0026889,1077.916667,909.6666667,1191.222222,949.1805556,0.067002666,-0.177833088,0.21119959,-0.116488531
HYI,PH_hs_0024899,2076.208333,1684.277778,2086.611111,1693.833333,0.151941972,-0.149879151,0.159152502,-0.141717318
FADS3,PH_hs_0001891,467.75,484.0694444,504.1388889,495.125,0.022144939,0.071621317,0.130228533,0.104200082
RAB3IP,PH_hs_0005732,393.1875,307.125,343.1111111,291.7222222,0.432134067,0.075742562,0.235592456,0.001511899
MKS1,PH_hs_0024770,610.1458333,578.6666667,650.5277778,561.8333333,0.162236243,0.085814677,0.254692797,0.043224357
NPLOC4,PH_hs_0023960,705.6666667,651.6805556,938.1388889,617.1527778,0.098070017,-0.016751897,0.50888468,-0.09528917
TUBAL3,PH_hs_0009873,40.875,47.25,46.19444444,43,-0.119882397,0.089213202,0.05661823,-0.046764467
PAX6,PH_hs_0047541,33.75,35.02777778,36.88888889,35,-0.021216486,0.032395476,0.107082347,0.031250934
ABCA9,PH_hs_0024484,35.5,35,38.61111111,35.77777778,-0.049925225,-0.070389328,0.071271821,-0.038680468
TACC2,PH_hs_0028162,60.16666667,74.38888889,70.54166667,65.30555556,-0.283864328,0.022258389,-0.054353097,-0.165623032
ZNF415,PH_hs_0046091,38.95833333,41.11111111,41.41666667,40.52777778,-0.007694392,0.069902013,0.080585095,0.049284721
